Authors,Author full names,Author(s) ID,Year,Cited by,DOI,Link,stage1_status,stage1_matched_kws,stage2_status,stage2_matched_kws,final_status
Amirshekari S.; Riahifar R.; Raissi B.; Sahba Yaghmaee M.,"Amirshekari, Solmaz (58105036600); Riahifar, Reza (16317349400); Raissi, Babak (23486435000); Sahba Yaghmaee, Maziar (58104684100)",58105036600; 16317349400; 23486435000; 58104684100,2023,5,10.1002/ente.202201223,https://www.scopus.com/pages/publications/85148225054?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Lippke M.; Willuhn C.; Ohnimus T.; Heckmann T.; Scharfer P.; Schabel W.; Schilde C.; Kwade A.,"Lippke, Mark (57427867500); Willuhn, Caroline (59502085800); Ohnimus, Tobias (57897314000); Heckmann, Thilo (57270648800); Scharfer, Philip (8093920700); Schabel, Wilhelm (6506921961); Schilde, Carsten (24468854100); Kwade, Arno (6603761773)",57427867500; 59502085800; 57897314000; 57270648800; 8093920700; 6506921961; 24468854100; 6603761773,2025,6,10.1016/j.powtec.2024.120566,https://www.scopus.com/pages/publications/85214234468?origin=resultslist,dropped_stage1,,not_processed_stage2,,dropped — no caption keywords (stage 1)
Zhang L.; Dong W.; Yang Y.; Sun M.,"Zhang, Liwei (55709324400); Dong, Wenyan (57207980487); Yang, Yang (59059731400); Sun, Minghe (57196031901)",55709324400; 57207980487; 59059731400; 57196031901,2019,5,10.17559/TV-20180829092302,https://www.scopus.com/pages/publications/85063441117?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Wu W.; Wang S.; Liu D.; Fan Y.; Mo D.; Fernandez C.,"Wu, Wenjie (59248820400); Wang, Shunli (36919518900); Liu, Donglei (57246301000); Fan, Yongcun (57211072048); Mo, Daijiang (59129548300); Fernandez, Carlos (57102587200)",59248820400; 36919518900; 57246301000; 57211072048; 59129548300; 57102587200,2024,6,10.1007/s11581-024-05749-1,https://www.scopus.com/pages/publications/85200543486?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Silva L.J.R.; Campos M.V.R.; Fagundes T.A.; Zilli B.M.; Neves R.V.A.; Machado R.Q.; de Oliveira V.A.,"Silva, Lucas Jonys Ribeiro (58812473500); Campos, Marcio Von Rondow (59455089100); Fagundes, Thales Augusto (57215144786); Zilli, Bruno Meneghel (57202393977); Neves, Rodolpho Vilela Alves (56018781000); Machado, Ricardo Quadros (35619027400); de Oliveira, Vilma Alves (57214166077)",58812473500; 59455089100; 57215144786; 57202393977; 56018781000; 35619027400; 57214166077,2025,5,10.1109/OJIES.2025.3559447,https://www.scopus.com/pages/publications/105002495523?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Barcellona S.; Codecasa L.; Colnago S.; Piegari L.,"Barcellona, Simone (55541165000); Codecasa, Lorenzo (6603665953); Colnago, Silvia (57219054010); Piegari, Luigi (6506577712)",55541165000; 6603665953; 57219054010; 6506577712,2024,5,10.3390/en17102364,https://www.scopus.com/pages/publications/85194241458?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Yan C.; Wu X.; Yuan Y.; Xie Y.; Wang J.; Gao G.; Fan Y.,"Yan, Chong (57158158500); Wu, Xiaoying (16044387600); Yuan, Ye (59177048500); Xie, Yaning (59177048600); Wang, Jianping (56035226600); Gao, Guohong (36456839900); Fan, Yuqian (57208055763)",57158158500; 16044387600; 59177048500; 59177048600; 56035226600; 36456839900; 57208055763,2024,6,10.1016/j.dib.2024.110616,https://www.scopus.com/pages/publications/85196324802?origin=resultslist,dropped_stage1,,not_processed_stage2,,dropped — no caption keywords (stage 1)
Bozorgi A.M.; Farasat M.,"Bozorgi, Amir Masoud (57190418374); Farasat, Mehdi (35620301200)",57190418374; 35620301200,2019,5,10.1109/APEC.2019.8722045,https://www.scopus.com/pages/publications/85067109829?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Belmajdoub N.; Lajouad R.; Magri A.E.; Boudoudouh S.; Zaggaf M.H.,"Belmajdoub, Nouhaila (58902563000); Lajouad, Rachid (55253692700); Magri, Abdelmounime El (57219026392); Boudoudouh, Soukaina (56287697400); Zaggaf, Mohamed Hicham (57209173460)",58902563000; 55253692700; 57219026392; 56287697400; 57209173460,2024,6,10.11591/ijeecs.v33.i3.pp1336-1346,https://www.scopus.com/pages/publications/85185769977?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Franzese P.; Iannuzzi D.; Merolla R.; Ribera M.; Spina I.,"Franzese, Pasquale (6602999062); Iannuzzi, Diego (6603880879); Merolla, Roberta (60011922800); Ribera, Mattia (57810143800); Spina, Ivan (26531886400)",6602999062; 6603880879; 60011922800; 57810143800; 26531886400,2025,4,10.3390/batteries11070260,https://www.scopus.com/pages/publications/105011536363?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Ganaie Z.N.; Johari P.,"Ganaie, Zubair Nabi (59321188400); Johari, Priya (36134669500)",59321188400; 36134669500,2025,6,10.1039/d4cp04033c,https://www.scopus.com/pages/publications/105001074757?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Rehman M.; Nallagownden P.; Baharudin Z.,"Rehman, Masood (57198155023); Nallagownden, Perumal (24448545300); Baharudin, Zuhairi (6504629412)",57198155023; 24448545300; 6504629412,2020,5,10.3390/sym12091453,https://www.scopus.com/pages/publications/85090972300?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Pasanaje A.H.; Lokhande A.C.; Choi D.S.; Singh N.,"Pasanaje, Adewale Hammed (57222148216); Lokhande, Abhishek C. (56045153000); Choi, Daniel S. (7401643529); Singh, Nirpendra (56235617000)",57222148216; 56045153000; 7401643529; 56235617000,2025,4,10.1021/acsaem.5c01980,https://www.scopus.com/pages/publications/105021302496?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Matsidik R.; Fazzi D.; Seifert A.; Sommer M.,"Matsidik, Rukiya (35299912300); Fazzi, Daniele (23027269500); Seifert, Andreas (57052401600); Sommer, Michael (35273638500)",35299912300; 23027269500; 57052401600; 35273638500,2025,4,10.1002/marc.202401121,https://www.scopus.com/pages/publications/105001087942?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Zhang B.; Zhao J.; Zhang H.; Tian J.; Cui Y.; Zhu W.,"Zhang, Bofeng (58506828200); Zhao, Junyao (57655686200); Zhang, He (59344784500); Tian, Jian (56583146600); Cui, Yang (58655325400); Zhu, Wenjun (57045066400)",58506828200; 57655686200; 59344784500; 56583146600; 58655325400; 57045066400,2024,5,10.3390/molecules29184513,https://www.scopus.com/pages/publications/85205048094?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Zhang Y.; Hu Z.; Wu T.,"Zhang, Yu (57215845875); Hu, Zhaozhao (58187925300); Wu, Tiezhou (35977239400)",57215845875; 58187925300; 35977239400,2024,4,10.3390/wevj15020068,https://www.scopus.com/pages/publications/85185832063?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Tian A.; Chen Z.; Pan Z.; Yang C.; Wang Y.; Dong K.; Gao Y.,"Tian, Aina (55534842200); Chen, Zhe (59641620900); Pan, Zhuangzhuang (57204733921); Yang, Chen (57451224600); Wang, Yuqin (58698707200); Dong, Kailang (57212313328); Gao, Yang (55731309700)",55534842200; 59641620900; 57204733921; 57451224600; 58698707200; 57212313328; 55731309700,2023,5,10.1049/2023/8839034,https://www.scopus.com/pages/publications/85176947818?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Yang Z.; Zhao X.; Zhang H.,"Yang, Zijiang (58123623800); Zhao, Xiaofeng (55705174700); Zhang, Hongquan (55685527600)",58123623800; 55705174700; 55685527600,2024,6,10.3390/batteries10010026,https://www.scopus.com/pages/publications/85183408784?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Spanik P.; Frivaldsky M.; Adamec J.; Danko M.,"Spanik, Pavol (55908961000); Frivaldsky, Michal (23488355700); Adamec, Juraj (57195261713); Danko, Matus (57195221953)",55908961000; 23488355700; 57195261713; 57195221953,2020,5,10.3390/electronics9060929,https://www.scopus.com/pages/publications/85085950319?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Ren L.; Guo Y.; Ying C.; Tangxin Zhong J.; Liu J.; Katie Zhong W.-H.,"Ren, Lulu (57043995300); Guo, Ying (59201858300); Ying, Chunhua (57220572954); Tangxin Zhong, Justin (59514098500); Liu, Jin (36775183800); Katie Zhong, Wei-Hong (59514362600)",57043995300; 59201858300; 57220572954; 59514098500; 36775183800; 59514362600,2025,5,10.1002/cssc.202402284,https://www.scopus.com/pages/publications/85214978152?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Zhang J.; Song C.; Xiang J.,"Zhang, Jinrui (58920446700); Song, Chenqi (57546816600); Xiang, Jiawei (9635927200)",58920446700; 57546816600; 9635927200,2024,5,10.1016/j.heliyon.2024.e30988,https://www.scopus.com/pages/publications/85192763368?origin=resultslist,passed_stage1,"capacity, voltage, current, curve",passed_stage2,"voltage, current",relevant
Jha V.; Krishnamurthy B.,"Jha, Vikalp (57218554525); Krishnamurthy, Balaji (57196672802)",57218554525; 57196672802,2022,5,10.5599/jese.1147,https://www.scopus.com/pages/publications/85126972057?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Cerrillo-Gonzalez M.D.M.; Villen-Guzman M.; Rivas-Bascon A.; Rodriguez-Maroto J.M.; Paz-Garcia J.M.,"Cerrillo-Gonzalez, Maria del Mar (57214990687); Villen-Guzman, Maria (57209305148); Rivas-Bascon, Alvaro (59133347500); Rodriguez-Maroto, Jose Miguel (7004523208); Paz-Garcia, Juan Manuel (58180509200)",57214990687; 57209305148; 59133347500; 7004523208; 58180509200,2024,6,10.1016/j.hydromet.2024.106334,https://www.scopus.com/pages/publications/85193496876?origin=resultslist,dropped_stage1,,not_processed_stage2,,dropped — no caption keywords (stage 1)
Mangani L.R.; Devaux D.; Benayad A.; Jordy C.; Bouchet R.,"Mangani, Léa R. (57210260063); Devaux, Didier (55052923000); Benayad, Anass (23491269300); Jordy, Christian (6603055852); Bouchet, Renaud (6603922555)",57210260063; 55052923000; 23491269300; 6603055852; 6603922555,2024,5,10.1021/acsami.4c08882,https://www.scopus.com/pages/publications/85201150977?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Mu D.; Wang S.,"Mu, Di (57943600500); Wang, Shuning (57397936800)",57943600500; 57397936800,2021,6,10.1155/2021/2643092,https://www.scopus.com/pages/publications/85122296088?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Ma T.; Sun Z.; Han C.; Wang Y.; Zhang B.; Zhang J.; Chen L.; Dai X.; Zhang S.; Shen S.,"Ma, Tianyi (58912524900); Sun, Zhipeng (59443036400); Han, Ce (57216813064); Wang, Yingzhou (57211425689); Zhang, Baoqiang (57194583815); Zhang, Jinjie (57195219186); Chen, Liduo (57221566594); Dai, Xiaoqian (57216866252); Zhang, Shijie (59520268900); Shen, Shaopeng (57659468300)",58912524900; 59443036400; 57216813064; 57211425689; 57194583815; 57195219186; 57221566594; 57216866252; 59520268900; 57659468300,2025,5,10.1016/j.prime.2025.100962,https://www.scopus.com/pages/publications/105000682654?origin=resultslist,dropped_stage1,,not_processed_stage2,,dropped — no caption keywords (stage 1)
Arregi O.; Agirrezabala E.; Iraola U.; Milo A.; Yeregui J.; Nogueras U.; Sánchez R.; Gil I.,"Arregi, Oier (57328660800); Agirrezabala, Eneko (57222982923); Iraola, Unai (54892033300); Milo, Aitor (35248463900); Yeregui, Josu (57328756200); Nogueras, Unai (57328386200); Sánchez, Roberto (36240719100); Gil, Iñigo (55520939800)",57328660800; 57222982923; 54892033300; 35248463900; 57328756200; 57328386200; 36240719100; 55520939800,2021,5,10.3390/en14217255,https://www.scopus.com/pages/publications/85118771932?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Shen X.; Lun S.; Li M.,"Shen, Xiaowei (56441916700); Lun, Shuxian (7006810180); Li, Ming (57214113962)",56441916700; 7006810180; 57214113962,2024,4,10.3390/electronics13030612,https://www.scopus.com/pages/publications/85184514637?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Yang W.; Gao Y.; Xie Q.; Gao T.; Liang Y.; Chen Q.; Tian Z.; Ruan Y.,"Yang, Wensheng (58643677100); Gao, Yue (57216538714); Xie, Quan (7201448611); Gao, Tinghong (35090028100); Liang, Yongchao (36655880200); Chen, Qian (57193087609); Tian, Zean (57203779500); Ruan, Yunjun (55788420000)",58643677100; 57216538714; 7201448611; 35090028100; 36655880200; 57193087609; 57203779500; 55788420000,2023,6,10.1016/j.jmrt.2023.05.168,https://www.scopus.com/pages/publications/85160310859?origin=resultslist,dropped_stage1,,not_processed_stage2,,dropped — no caption keywords (stage 1)
Degaa L.; Rizoug N.; Bendjedia B.; Saidane A.; Larouci C.; Belaidi A.,"Degaa, Laid (57201658367); Rizoug, Nassim (15058262000); Bendjedia, Bachir (55923346500); Saidane, Abdelkader (6602726764); Larouci, Cherif (6602527273); Belaidi, Abdelkader (24346024800)",57201658367; 15058262000; 55923346500; 6602726764; 6602527273; 24346024800,2019,5,10.1109/CoDIT.2019.8820567,https://www.scopus.com/pages/publications/85072839407?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Bhatt J.M.; Ramana P.V.; Mehta J.R.,"Bhatt, Jaydeep M. (57210374941); Ramana, P.V. (57224607923); Mehta, Jignesh R. (55625547500)",57210374941; 57224607923; 55625547500,2021,6,10.1088/1742-6596/2070/1/012087,https://www.scopus.com/pages/publications/85120436606?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Chang C.; Wang R.,"Chang, Cheng (59412756200); Wang, Ruijie (59412756300)",59412756200; 59412756300,2024,6,10.1016/j.ijoes.2024.100877,https://www.scopus.com/pages/publications/85209239952?origin=resultslist,dropped_stage1,,not_processed_stage2,,dropped — no caption keywords (stage 1)
Rajendran J.; Wilson Sukumari N.; Jose P.S.H.; Rajendran M.; Saikia M.J.,"Rajendran, Jegan (57225047990); Wilson Sukumari, Nimi (57195940936); Jose, P. Subha Hency (57206475248); Rajendran, Manikandan (59476063100); Saikia, Manob Jyoti (56046733400)",57225047990; 57195940936; 57206475248; 59476063100; 56046733400,2024,4,10.3390/bioengineering11121252,https://www.scopus.com/pages/publications/85213217815?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Takeda H.; Murakami K.; Yamaguchi Y.; Fukuda H.; Tanibata N.; Nakayama M.; Natori T.; Ono Y.; Saito N.,"Takeda, Hayami (16178723500); Murakami, Kento (59228871500); Yamaguchi, Yudai (57451960900); Fukuda, Hiroko (57950666500); Tanibata, Naoto (56075028200); Nakayama, Masanobu (7401792628); Natori, Takaaki (57950541600); Ono, Yasuharu (57950415100); Saito, Naohiko (57219475175)",16178723500; 59228871500; 57451960900; 57950666500; 56075028200; 7401792628; 57950541600; 57950415100; 57219475175,2025,4,10.1016/j.nxmate.2025.100574,https://www.scopus.com/pages/publications/85219584781?origin=resultslist,passed_stage1,impedance,dropped_stage2,,dropped — no OCR keywords (stage 2)
Tanabe S.; Tanzawa T.,"Tanabe, Shunsuke (58572466600); Tanzawa, Toru (58976992700)",58572466600; 58976992700,2023,5,10.3390/electronics12194102,https://www.scopus.com/pages/publications/85173872207?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Wang F.; Tang Y.-H.; Ma Z.-B.; Jin Y.-C.; Cheng J.,"Wang, Feng (57207881613); Tang, Yu-Hang (59894409700); Ma, Ze-Bing (59009371700); Jin, Yu-Cheng (59893093200); Cheng, Jun (55480614900)",57207881613; 59894409700; 59009371700; 59893093200; 55480614900,2026,4,10.1038/s41467-025-67982-0,https://www.scopus.com/pages/publications/105029097266?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Guo Z.; Wang J.; Fu Q.; Xiong R.; Zhang S.; Hu W.,"Guo, Zhenglin (59498828400); Wang, Jian (55914031600); Fu, Qiang (59497969600); Xiong, Ran (57312640500); Zhang, Sen (41662649800); Hu, Weihao (24921323300)",59498828400; 55914031600; 59497969600; 57312640500; 41662649800; 24921323300,2025,4,10.1016/j.ijoes.2025.100931,https://www.scopus.com/pages/publications/85214034060?origin=resultslist,passed_stage1,curve,dropped_stage2,,dropped — no OCR keywords (stage 2)
Dong B.; Oboho B.; Li L.; Tao X.; Zhu P.; Stockham M.P.; Li C.; Smith R.; Li Y.; Ding Y.; Goddard P.; Slater P.R.,"Dong, Bo (59615235700); Oboho, Bassey (57357131300); Li, Linhao (56493994900); Tao, Xiao (57204361357); Zhu, Pengcheng (57194683070); Stockham, Mark P. (57216506276); Li, Chuan (56156356000); Smith, Roger (7410291654); Li, Yongliang (57222157136); Ding, Yulong (57203078526); Goddard, Pooja (57216385870); Slater, Peter R. (55138337300)",59615235700; 57357131300; 56493994900; 57204361357; 57194683070; 57216506276; 56156356000; 7410291654; 57222157136; 57203078526; 57216385870; 55138337300,2024,4,10.1039/d4ma00429a,https://www.scopus.com/pages/publications/85200265995?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Chai H.; Gao Z.; Miao Y.; Jiao Z.,"Chai, Haoyu (58072224700); Gao, Zhe (36237356200); Miao, Yue (57221355838); Jiao, Zhiyuan (57221705569)",58072224700; 36237356200; 57221355838; 57221705569,2023,6,10.1002/adts.202200933,https://www.scopus.com/pages/publications/85153531854?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Kim D.; Magasinski A.; Sun Y.; Wang B.; Narla A.; Lee S.-H.; Yoo H.; Jhulki S.; Song A.-Y.; Hah J.; Zhu T.; Alexeev A.; Yushin G.,"Kim, Doyoub (57193412605); Magasinski, Alexandre (35746263200); Sun, Yueyi (59359857700); Wang, Baolin (57209147391); Narla, Aashray (57211906577); Lee, Seung-Hun (59247835800); Yoo, Hana (59247990700); Jhulki, Samik (54408512900); Song, Ah-Young (56708111200); Hah, Jinho (57191036065); Zhu, Ting (57203778151); Alexeev, Alexander (35459403800); Yushin, Gleb (6603131837)",57193412605; 35746263200; 59359857700; 57209147391; 57211906577; 59247835800; 59247990700; 54408512900; 56708111200; 57191036065; 57203778151; 35459403800; 6603131837,2024,6,10.1021/acsenergylett.4c01727,https://www.scopus.com/pages/publications/85205899201?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Panda P.; Mishra S.,"Panda, Pratyasha (57880444400); Mishra, Sujata (57203777707)",57880444400; 57203777707,2024,5,10.1016/j.chphi.2023.100447,https://www.scopus.com/pages/publications/85181746664?origin=resultslist,passed_stage1,"impedance, plot",dropped_stage2,,dropped — no OCR keywords (stage 2)
Kamnarn U.; Yousawat S.; Phondee T.; Chaidee E.; Yodwong B.; Jamshidpour E.; Bizon N.; Namin A.; Thounthong P.,"Kamnarn, Uthen (9332568300); Yousawat, Surasak (27268090400); Phondee, Tatapong (59258728000); Chaidee, Ekkachai (24823986600); Yodwong, Burin (56252762400); Jamshidpour, Ehsan (53984258700); Bizon, Nicu (22936824500); Namin, Anon (55252414100); Thounthong, Phatiphat (10938924300)",9332568300; 27268090400; 59258728000; 24823986600; 56252762400; 53984258700; 22936824500; 55252414100; 10938924300,2025,6,10.1109/ACCESS.2025.3602478,https://www.scopus.com/pages/publications/105014635918?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Gonçalves R.; Miranda D.; Marques-Almeida T.; Silva M.M.; Cardoso V.F.; Almeida A.M.; Costa C.M.; Lanceros-Méndez S.,"Gonçalves, R. (37009149800); Miranda, D. (56336441200); Marques-Almeida, T. (57202833215); Silva, M.M. (57054186900); Cardoso, V.F. (24778157800); Almeida, A.M. (36024912300); Costa, C.M. (57203755665); Lanceros-Méndez, S. (57211501457)",37009149800; 56336441200; 57202833215; 57054186900; 24778157800; 36024912300; 57203755665; 57211501457,2021,6,10.1016/j.jcis.2021.03.138,https://www.scopus.com/pages/publications/85103761894?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
